"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Map1lc3a",0,1.29441587748052,0.448,0.027,0
"Acss2",0,-1.81362026215245,0.038,0.351,0
"Edem2",0,0.291932857388543,0.188,0.017,0
"Procr",0,0.737495400803207,0.125,0.004,0
"BC029722",0,0.282428800945157,0.15,0.006,0
"Eif6",0,1.20464880471545,0.479,0.014,0
"Ergic3",0,1.10159569314383,0.474,0.018,0
"Romo1",0,1.31855911577028,0.533,0.011,0
"Rbm39",0,-0.673632994624061,0.833,0.77,0
"Scand1",0,1.48242193769817,0.558,0.007,0
"Dlgap4",0,-1.10060756609193,0.311,0.37,0
"1110008F13Rik",0,1.18150201605983,0.495,0.022,0
"Ndrg3",0,-0.869068504792298,0.145,0.212,0
"Samhd1",0,0.841394671196058,0.421,0.084,0
"Rpn2",0,0.91134012723131,0.535,0.094,0
"Manbal",0,0.430010083990303,0.227,0.009,0
"Tgm2",0,0.857879114989352,0.299,0.047,0
"Lbp",0,0.671488347340961,0.159,0.009,0
"Ralgapb",0,-0.667513971671863,0.087,0.154,0
"Mafb",0,0.820606048010279,0.438,0.212,0
"Chd6",0,-1.89123838049149,0.17,0.457,0
"Jph2",0,-1.13937623266236,0.027,0.24,0
"Oser1",0,0.594534308813093,0.327,0.041,0
"Serinc3",0,2.17262719812102,0.698,0.053,0
"Pkig",0,0.699338727682038,0.352,0.039,0
"Ywhab",0,1.44494391626224,0.618,0.043,0
"Tomm34",0,0.310338965282244,0.201,0.027,0
"Stk4",0,0.277381404352412,0.173,0.023,0
"Sdc4",0,1.61945422149742,0.412,0.087,0
"Sys1",0,0.890891500308861,0.405,0.009,0
"Pigt",0,0.275562202959241,0.225,0.035,0
"Tnnc2",0,1.07520748900451,0.089,0.465,0
"Ctsa",0,0.853417758099154,0.478,0.162,0
"Pltp",0,1.61822366252365,0.324,0.003,0
"Cd40",0,0.267036196449745,0.1,0.001,0
"Zmynd8",0,-1.1193994958336,0.193,0.296,0
"Sulf2",0,0.511293439254712,0.228,0.005,0
"1500012F01Rik",0,1.24479811802536,0.431,0.023,0
"B4galt5",0,0.442407427339195,0.231,0.021,0
"Slc9a8",0,-0.843605481359568,0.086,0.191,0
"Rnf114",0,0.314808878950041,0.236,0.043,0
"Tmem189",0,0.74184818964433,0.302,0.015,0
"Cebpb",0,2.93906177017746,0.685,0.084,0
"Ptpn1",0,0.796288849521142,0.435,0.066,0
"Tshz2",0,0.490786379170691,0.245,0.048,0
"Pfdn4",0,0.464937719381101,0.267,0.024,0
"Rtfdc1",0,0.649355580012973,0.324,0.016,0
"Rbm38",0,-0.886051532208952,0.127,0.232,0
"Zbp1",0,0.753876146550363,0.225,0.001,0
"Pmepa1",0,1.00673553819374,0.333,0.026,0
"Vapb",0,0.32364191107882,0.353,0.082,0
"Gnas",0,2.81008169919866,0.92,0.156,0
"Ctsz",0,2.48007860573213,0.703,0.071,0
"Atp5e",0,2.69248302099675,0.828,0.036,0
"Slmo2",0,0.448862047088007,0.263,0.024,0
"Gm14296",0,-0.587773719732977,0.027,0.103,0
"Psma7",0,1.61177272222038,0.699,0.09,0
"Adrm1",0,0.387109772072832,0.285,0.065,0
"Lama5",0,-0.560308412110738,0.045,0.121,0
"Rps21",0,3.9054655829092,0.943,0.021,0
"Ogfr",0,0.583308666126482,0.283,0.013,0
"Eef1a2",0,-0.840601788119998,0.024,0.209,0
"Ppdpf",0,0.755102030416036,0.325,0.004,0
"Helz2",0,0.290981156269926,0.128,0.01,0
"Znf512b",0,-0.558018120555038,0.039,0.109,0
"Rgs19",0,0.42863610314255,0.206,0.002,0
"Pcmtd2",0,-0.670111314330433,0.101,0.165,0
"Prickle3",0,-0.995600654300651,0.048,0.188,0
"Plp2",0,0.658075174597038,0.277,0.009,0
"Praf2",0,0.311507934664472,0.142,0.002,0
"Gripap1",0,-0.948226889759626,0.162,0.256,0
"Pqbp1",0,0.437799465782332,0.217,0.011,0
"Timm17b",0,0.434190035179014,0.234,0.011,0
"Rbm3",0,1.76439250174902,0.797,0.193,0
"Ebp",0,0.707638030205008,0.333,0.003,0
"Cybb",0,1.63240292997824,0.31,0.001,0
"Dynlt3",0,0.598905494560345,0.306,0.024,0
"Srpx",0,0.344790901524892,0.104,0.003,0
"Tspan7",0,1.09201567339742,0.171,0.023,0
"Mid1ip1",0,0.562098010942973,0.207,0.006,0
"Atp6ap2",0,1.10037154932392,0.472,0.02,0
"Ddx3x",0,0.774880446605737,0.607,0.2,0
"Fundc1",0,0.313304664764572,0.19,0.015,0
"Rp2h",0,0.26686605420521,0.137,0.005,0
"Ndufb11",0,1.54950825158546,0.645,0.044,0
"Rbm10",0,-0.663263595166,0.095,0.16,0
"Uba1",0,0.505133268579244,0.345,0.05,0
"Timp1",0,1.20808789950733,0.186,0.002,0
"Cfp",0,0.814306106887394,0.241,0.032,0
"Il13ra1",0,0.389174432811598,0.174,0.002,0
"Pgrmc1",0,1.0018985057257,0.38,0.003,0
"Slc25a5",0,2.41410964469713,0.745,0.028,0
"Ube2a",0,0.938142811729607,0.402,0.008,0
"Rpl39",0,4.51949249272478,0.955,0.009,0
"Upf3b",0,-1.11032333000017,0.163,0.285,0
"Ndufa1",0,1.47925140043613,0.573,0.003,0
"Mcts1",0,0.405381430181633,0.32,0.053,0
"C1galt1c1",0,0.261536991187262,0.137,0.007,0
"Thoc2",0,-1.48952896727192,0.34,0.509,0
"Ocrl",0,-0.862512460644238,0.094,0.185,0
"Zfp280c",0,-0.555877956164829,0.042,0.109,0
"6720401G13Rik",0,-0.623971583986298,0.007,0.11,0
"Gpc3",0,0.438486329574996,0.101,0.003,0
"Hprt",0,0.998845888288426,0.44,0.031,0
"Cxx1a",0,0.373189104130749,0.101,0.001,0
"Cxx1b",0,0.370564935005429,0.126,0.003,0
"Fhl1",0,-1.28210690939942,0.178,0.332,0
"Vma21",0,0.530470353772105,0.31,0.026,0
"Cetn2",0,0.488386768852673,0.229,0.004,0
"Bgn",0,2.55132651210298,0.27,0.019,0
"Slc6a8",0,-1.24072041054744,0.167,0.318,0
"Bcap31",0,1.0380661374159,0.493,0.032,0
"Srpk3",0,-1.31922079793245,0.01,0.258,0
"Ssr4",0,1.90330668667379,0.656,0.018,0
"Naa10",0,0.355589369952249,0.224,0.027,0
"Renbp",0,0.451754186123254,0.202,0.003,0
"Mecp2",0,-0.804269393700918,0.145,0.209,0
"Emd",0,0.810807274371224,0.343,0.01,0
"Rpl10",0,3.84752333102402,0.654,0.019,0
"Taz",0,-1.56920678904714,0.161,0.414,0
"Atp6ap1",0,0.746689547572202,0.477,0.083,0
"Lage3",0,0.431191472530605,0.257,0.019,0
"Ubl4",0,0.450818115310836,0.238,0.013,0
"Mpp1",0,0.717699242627067,0.317,0.027,0
"Fundc2",0,0.958418528551913,0.443,0.022,0
"Vbp1",0,0.489743590014753,0.275,0.024,0
"Pls3",0,0.685950570096898,0.229,0.02,0
"Prkx",0,0.410134150212123,0.189,0.013,0
"Dmd",0,-4.73828046984043,0.078,0.938,0
"Eif2s3x",0,0.490532649468783,0.264,0.018,0
"Maged1",0,0.593265022508333,0.248,0.042,0
"Amer1",0,-1.45118691369774,0.056,0.29,0
"Las1l",0,-1.10418605559139,0.152,0.298,0
"Msn",0,1.8795121957484,0.667,0.024,0
"Efnb1",0,0.323462719890506,0.101,0.005,0
"Pja1",0,0.278165962662574,0.148,0.015,0
"Igbp1",0,0.349660525678043,0.304,0.053,0
"Pdzd11",0,0.263020206032121,0.194,0.02,0
"Snx12",0,0.320414689822036,0.191,0.009,0
"Il2rg",0,0.538538739891314,0.166,0.002,0
"Nono",0,0.641430091024188,0.426,0.067,0
"Itgb1bp2",0,-1.89337060287917,0.013,0.382,0
"Ogt",0,-2.4695117797044,0.324,0.772,0
"Pin4",0,0.6808087764871,0.327,0.008,0
"Rps4x",0,4.78961832330336,0.956,0.016,0
"Phka1",0,-2.68613105481016,0.03,0.568,0
"Xist",0,0.951537012849098,0.447,0.056,0
"Pbdc1",0,0.48135560715239,0.285,0.025,0
"Atrx",0,-1.41564819472804,0.43,0.533,0
"Cox7b",0,1.70321858383981,0.664,0.064,0
"Itm2a",0,1.77599754925935,0.267,0.038,0
"Hmgn5",0,0.340297088834483,0.137,0.002,0
"Sh3bgrl",0,1.32779354114244,0.507,0.005,0
"Gm6377",0,0.371028555012638,0.122,0,0
"Pcdh19",0,0.271273214833815,0.112,0.009,0
"Tspan6",0,0.435591631519399,0.132,0.001,0
"Srpx2",0,0.395789366322983,0.141,0.005,0
"Rpl36a",0,3.70233651186241,0.906,0.009,0
"Gla",0,0.699452944119969,0.233,0.003,0
"Hnrnph2",0,0.272922570303845,0.36,0.097,0
"Gprasp1",0,-0.943087998330079,0.071,0.195,0
"Tceal8",0,0.807911867804969,0.322,0.007,0
"Wbp5",0,1.42653731824761,0.489,0.005,0
"Ngfrap1",0,0.569921065673878,0.233,0.001,0
"Morf4l2",0,0.84510897489367,0.538,0.128,0
"Prps1",0,0.377801539706748,0.153,0.005,0
"Tsc22d3",0,1.17226455295415,0.452,0.072,0
"Psmd10",0,0.333263582586646,0.172,0.002,0
"Amot",0,-0.759022426487927,0.028,0.135,0
"Apex2",0,-0.82771914991593,0.042,0.154,0
"Pfkfb1",0,-1.25279578832383,0.006,0.22,0
"Maged2",0,0.32195676193701,0.184,0.059,0
"Huwe1",0,-1.43877363074536,0.317,0.494,0
"Hsd17b10",0,0.792466810100449,0.35,0.004,0
"Gm6472",0,1.22958765258336,0.378,0,0
"Ubqln2",0,0.354106851321717,0.158,0.003,0
"2210013O21Rik",0,0.487544171973679,0.213,0.004,0
"Sat1",0,2.10183810670767,0.718,0.158,0
"Acot9",0,0.496322065776572,0.238,0.013,0
"Prdx4",0,0.955739753338916,0.365,0.003,0
"Eif1ax",0,0.899694650996201,0.418,0.029,0
"Rbbp7",0,0.622565801688982,0.378,0.066,0
"Ap1s2",0,0.281534036156362,0.289,0.071,0
"Asb11",0,-1.33701288798393,0.01,0.252,0
"Gpm6b",0,0.469180426805627,0.127,0.007,0
"Rab9",0,0.553679237962302,0.269,0.01,0
"Tmsb4x",0,6.93239852435124,0.958,0.015,0
"G530011O06Rik",0,0.330653214817652,0.114,0.005,0
"Zfhx4",0,-1.2600650161939,0.147,0.33,0
"Pkia",0,-0.5407096148565,0.054,0.122,0
"Mrps28",0,0.650864802184475,0.297,0.007,0
"Tpd52",0,1.01184639062835,0.412,0.105,0
"Fabp5",0,3.63883630319716,0.43,0.003,0
"Fabp4",0,4.63350109126011,0.26,0.017,0
"Impa1",0,0.287545679316208,0.184,0.018,0
"Lrrcc1",0,-0.853986576552053,0.082,0.148,0
"1810022K09Rik",0,0.328229767302544,0.139,0.004,0
"Car3",0,-0.540650490868281,0.03,0.141,0
"Sirpb1c",0,0.620763099956341,0.163,0,0
"Pde7a",0,-3.24264764701636,0.077,0.633,0
"Trim55",0,-0.867681666737332,0.002,0.147,0
"Cp",0,0.270496280697977,0.12,0.025,0
"Gyg",0,0.257274783614005,0.236,0.066,0
"Gm7536",0,1.12406405659697,0.354,0.001,0
"Nceh1",0,0.416168784216617,0.228,0.042,0
"Fndc3b",0,0.510646699245378,0.298,0.036,0
"Tnik",0,-2.2399867743493,0.053,0.528,0
"Rpl22l1",0,2.40793838848389,0.679,0.008,0
"Sec62",0,0.914020872102189,0.632,0.157,0
"Phc3",0,-0.93609940836078,0.112,0.218,0
"Skil",0,0.393306625619279,0.44,0.157,0
"Mfn1",0,-1.55884564977199,0.093,0.356,0
"Ndufb5",0,1.32999088090707,0.6,0.061,0
"Usp13",0,-1.54755550071234,0.014,0.294,0
"Ttc14",0,-1.50453931030673,0.246,0.458,0
"Fxr1",0,-1.27584388552679,0.282,0.412,0
"Dnajc19",0,0.793246268096765,0.396,0.024,0
"Mccc1",0,-0.875362381989235,0.062,0.171,0
"Anxa5",0,2.71047014114372,0.789,0.048,0
"4932438A13Rik",0,-1.33612609316232,0.208,0.386,0
"Spry1",0,0.570231867572059,0.173,0.017,0
"6430590A07Rik",0,-0.556477896454732,0.028,0.102,0
"Larp1b.1",0,-0.592337705262233,0.005,0.1,0
"Pgrmc2",0,0.303560847000448,0.169,0.01,0
"Ndufc1",0,1.31652532257672,0.548,0.049,0
"Lhfp",0,0.781516054170973,0.216,0.004,0
"Ufm1",0,0.762476391221783,0.36,0.008,0
"Postn",0,1.32432823500925,0.111,0.026,0
"Exosc8",0,0.328001705694921,0.194,0.017,0
"Alg5",0,0.426941496118933,0.269,0.025,0
"Rfxap",0,0.354929581222241,0.186,0.01,0
"Dclk1",0,0.277811003028811,0.125,0.015,0
"Tm4sf1",0,2.31292726451714,0.281,0.006,0
"Wwtr1",0,0.7188686809554,0.248,0.021,0
"Commd2",0,0.334546941112488,0.236,0.027,0
"Rnf13",0,0.501572176734597,0.319,0.04,0
"Pfn2",0,-0.639948000837501,0.086,0.153,0
"Tsc22d2",0,0.27454476197259,0.21,0.047,0
"Serp1",0,1.66576244528945,0.587,0.012,0
"Selt",0,0.786856269049916,0.421,0.039,0
"Siah2",0,0.431699252520576,0.188,0.009,0
"Mbnl1",0,-1.96214254110479,0.528,0.772,0
"Rap2b",0,0.680368275238176,0.283,0.005,0
"Dhx36",0,-1.96954169982415,0.191,0.512,0
"Ssr3",0,1.02875772498194,0.509,0.048,0
"Tiparp",0,0.793586826414592,0.372,0.064,0
"Mlf1",0,-1.30602944925848,0.037,0.285,0
"Lxn",0,0.353390551615243,0.167,0,0
"Mfsd1",0,0.692627178802857,0.307,0.012,0
"Schip1",0,-0.625339385910086,0.099,0.164,0
"Smc4",0,0.382927333648934,0.192,0.019,0
"Kpna4",0,0.254176773418444,0.372,0.116,0
"Ppm1l",0,-0.873898258306462,0.034,0.167,0
"Pdcd10",0,0.736199285583929,0.446,0.057,0
"Golim4",0,0.331936470230743,0.205,0.028,0
"Fam198b",0,0.388360619737619,0.147,0.009,0
"Ctso",0,0.313209970464794,0.17,0.012,0
"Tlr2",0,0.859248070015037,0.222,0.001,0
"Glt28d2",0,-0.786918171200851,0.007,0.131,0
"Rps3a1",0,4.34041722046595,0.951,0.012,0
"Lrba",0,-0.59806817300344,0.053,0.116,0
"Fcrls",0,0.818610684856479,0.15,0.002,0
"Etv3",0,0.31146472163007,0.2,0.053,0
"Hdgf",0,0.379062311991037,0.493,0.179,0
"Rrnad1",0,-0.909350879492821,0.062,0.195,0
"Apoa1bp",0,0.592866140626904,0.308,0.018,0
"Mef2d",0,-1.300907100328,0.283,0.435,0
"Cct3",0,0.779935826071344,0.437,0.081,0
"0610031J06Rik",0,0.813177597989167,0.387,0.025,0
"Sema4a",0,0.283596162871289,0.105,0.004,0
"Lmna",0,1.98453671617952,0.656,0.115,0
"Lamtor2",0,1.25537144378085,0.509,0.005,0
"Ssr2",0,1.20602869031447,0.471,0.005,0
"2810403A07Rik",0,-0.691808272571359,0.12,0.179,0
"Rit1",0,0.371113317472648,0.215,0.017,0
"Gon4l",0,-1.32813515912598,0.139,0.329,0
"Ash1l",0,-1.71186749266853,0.36,0.598,0
"Fdps",0,0.586054908431924,0.202,0.007,0
"Gba",0,0.261533250633989,0.187,0.021,0
"Krtcap2",0,1.69273241932313,0.607,0.004,0
"Dpm3",0,1.06412237061201,0.442,0.008,0
"Slc50a1",0,0.597132938020434,0.328,0.051,0
"Adam15",0,0.706108372874174,0.316,0.028,0
"Cks1b",0,0.420017788527326,0.172,0.001,0
"Pbxip1",0,-2.04604502066499,0.288,0.601,0
"Ube2q1",0,0.276669031784258,0.266,0.051,0
"Hax1",0,0.337097027185789,0.248,0.037,0
"Tpm3",0,0.872025457431115,0.715,0.11,0
"Rps27",0,3.99937806374961,0.509,0.009,0
"Jtb",0,0.428962320485357,0.397,0.088,0
"Slc39a1",0,1.01781192849467,0.363,0.012,0
"Dennd4b",0,-0.887071818576704,0.081,0.199,0
"S100a1",0,0.734080833423196,0.311,0.024,0
"S100a13",0,1.92550586534427,0.621,0.011,0
"S100a16",0,1.52149333947602,0.364,0.008,0
"S100a4",0,2.8674649481422,0.438,0.001,0
"S100a6",0,4.67898110127634,0.813,0.006,0
"S100a11",0,3.00443706937702,0.753,0.003,0
"S100a10",0,3.22900178747511,0.774,0.003,0
"Rorc",0,-1.77041311136613,0.009,0.33,0
"Psmb4",0,1.60131007634517,0.608,0.008,0
"Pip5k1a",0,-1.3862387303619,0.214,0.378,0
"Tmod4",0,-1.5959948231992,0.024,0.393,0
"Tnfaip8l2",0,0.604131696562778,0.196,0,0
"Sema6c",0,-1.60755598650386,0.024,0.332,0
"Gabpb2",0,-1.09825938928268,0.133,0.256,0
"Cdc42se1",0,0.654624949191468,0.311,0.012,0
"Ctsk",0,0.922157111441128,0.205,0.003,0
"Ctss",0,4.02389249288031,0.412,0,0
"Rps10-ps1",0,0.494795862977956,0.186,0,0
"Mcl1",0,1.85281231079589,0.699,0.159,0
"Ecm1",0,1.09243813825511,0.36,0.045,0
"Mrps21",0,1.05228231861436,0.513,0.044,0
"BC028528",0,0.65233811727862,0.225,0.004,0
"Anp32e",0,0.757010848048313,0.342,0.021,0
"Plekho1",0,0.732774732304805,0.306,0.03,0
"Otud7b",0,-0.778953762870998,0.098,0.183,0
"Sf3b4",0,0.626463310744752,0.28,0.01,0
"Bola1",0,0.359374843836464,0.171,0.001,0
"Fcgr1",0,1.25916071713269,0.269,0.001,0
"Hfe2",0,-1.76643464401118,0.017,0.392,0
"Txnip",0,-0.584111309253982,0.471,0.559,0
"Rbm8a",0,1.12694685466387,0.497,0.03,0
"Prkab2",0,-1.05709842430312,0.095,0.245,0
"Pde4dip",0,-4.79527911790814,0.089,0.942,0
"Sec22b",0,0.445192654957638,0.305,0.041,0
"Notch2",0,0.329265002350631,0.236,0.054,0
"Phgdh",0,0.40327957379588,0.105,0.003,0
"Fam46c",0,0.54823295892057,0.174,0.001,0
"Ptgfrn",0,0.402386932327494,0.165,0.005,0
"Atp1a1",0,1.18330372918541,0.507,0.035,0
"Nras",0,0.439726154674787,0.384,0.081,0
"Ampd1",0,-2.78020898839222,0.021,0.581,0
"Bcas2",0,0.520977083282751,0.421,0.082,0
"Olfml3",0,0.879844408478497,0.252,0.003,0
"Ppm1j",0,-0.896394448465317,0.016,0.174,0
"Rhoc",0,1.41090661061911,0.414,0.009,0
"Capza1",0,0.508946579553469,0.38,0.071,0
"Cttnbp2nl",0,0.477601659850573,0.213,0.003,0
"Rap1a",0,1.47172859067769,0.648,0.054,0
"Atp5f1",0,1.26285055129102,0.717,0.17,0
"Ovgp1",0,-0.715936311024006,0.007,0.116,0
"Chi3l3",0,1.22659523412498,0.131,0,0
"Dram2",0,0.401431740551267,0.245,0.033,0
"Cd53",0,1.71129827013559,0.386,0,0
"Lamtor5",0,1.15976888121331,0.493,0.01,0
"Csf1",0,0.722696407701137,0.206,0.032,0
"Gstm5",0,0.427988313259192,0.177,0.003,0
"Gstm2",0,0.474562520435382,0.175,0.013,0
"Gstm1",0,1.75122286023104,0.458,0.019,0
"Gnai3",0,0.754620167041566,0.366,0.024,0
"Sypl2",0,-1.59398586933514,0.01,0.288,0
"Psma5",0,1.08506481999217,0.486,0.027,0
"Taf13",0,0.452017552588137,0.218,0.012,0
"Fam102b",0,0.461018406079995,0.234,0.014,0
"Rnpc3",0,-1.66386857196445,0.112,0.37,0
"S1pr1",0,0.790565700626697,0.152,0.008,0
"Vcam1",0,0.914515166632171,0.171,0.002,0
"Cdc14a",0,-1.82494431468635,0.063,0.371,0
"Lrrc39",0,-1.37359865315774,0.011,0.258,0
"Hiat1",0,0.312963038651136,0.222,0.035,0
"Agl",0,-3.05818015590501,0.076,0.719,0
"Ptbp2",0,-0.545344813053944,0.079,0.134,0
"Cnn3",0,1.298481781855,0.354,0.009,0
"F3",0,0.549910149050996,0.125,0.005,0
"Abcd3",0,-1.42813069921809,0.119,0.343,0
"Gclm",0,0.793055268496617,0.268,0.02,0
"Dnttip2",0,0.41795194930504,0.314,0.055,0
"1810037I17Rik",0,1.59477876038004,0.597,0.002,0
"Synpo2",0,-0.671789892285309,0.033,0.142,0
"Sec24d",0,0.29037888690883,0.163,0.009,0
"Ank2",0,-2.41316575222523,0.126,0.554,0
"Larp7",0,0.337710175878865,0.164,0.013,0
"Tifa",0,0.465168351333241,0.166,0.001,0
"Egf",0,-0.657061816169755,0.002,0.112,0
"Gar1",0,0.509777326585098,0.211,0.016,0
"Ccdc109b",0,0.574617594368853,0.238,0,0
"Ostc",0,1.25253202478628,0.486,0.007,0
"Rpl34",0,4.35354979001255,0.962,0.019,0
"Sgms2",0,0.378884077722426,0.115,0.003,0
"Papss1",0,0.33266523815562,0.183,0.011,0
"Aimp1",0,0.553124199014722,0.387,0.056,0
"Tet2",0,-1.46071026899384,0.111,0.337,0
"Ube2d3",0,1.76720587056468,0.789,0.137,0
"Nfkb1",0,0.411530226584418,0.377,0.127,0
"Ppp3ca",0,-1.05198531031969,0.46,0.461,0
"Emcn",0,0.933959652207277,0.117,0.006,0
"Ddit4l",0,-0.9104708066024,0.059,0.19,0
"H2afz",0,2.88004296310198,0.813,0.027,0
"Lamtor3",0,0.479181860247093,0.316,0.037,0
"1110002E22Rik",0,-1.23016628445161,0.009,0.217,0
"Adh5",0,0.671693978945504,0.33,0.011,0
"Eif4e",0,0.680176473146553,0.42,0.082,0
"Pdlim5",0,-1.63533437722214,0.263,0.481,0
"Gbp7",0,0.551432323443621,0.186,0.014,0
"Gbp3",0,0.444776805599407,0.153,0.004,0
"Gbp2",0,0.837561060909104,0.196,0.001,0
"Gtf2b",0,0.57056708285918,0.266,0.01,0
"Lmo4",0,0.690975680747344,0.343,0.041,0
"Sep15",0,2.26034285345458,0.754,0.015,0
"Sh3glb1",0,1.14601960757926,0.723,0.189,0
"Cyr61",0,1.86378135470009,0.291,0.034,0
"Bcl10",0,0.970613007875106,0.39,0.003,0
"2410004B18Rik",0,0.333302328406999,0.186,0.014,0
"Spata1",0,-0.659003495443655,0.023,0.111,0
"Gng5",0,2.80216898116632,0.844,0.015,0
"Rpf1",0,0.297873932875624,0.172,0.016,0
"Ttll7",0,-1.50949074400325,0.058,0.316,0
"Rpsa-ps10",0,0.511235464411092,0.201,0.001,0
"Eltd1",0,0.766140317069879,0.104,0.005,0
"Nexn",0,-3.50857435795532,0.071,0.81,0
"Usp33",0,-0.815027364682886,0.095,0.188,0
"Zranb2",0,-1.59273095938727,0.277,0.507,0
"Srsf11",0,-1.94049774439166,0.499,0.743,0
"Lyn",0,1.08516381611737,0.339,0.004,0
"Rps20",0,4.47634353803002,0.957,0.019,0
"Chchd7",0,0.357189204836305,0.219,0.024,0
"Gm11808",0,1.56357512622081,0.442,0.001,0
"Sdcbp",0,2.14728530573666,0.685,0.051,0
"Nsmaf",0,-0.826215098407449,0.108,0.199,0
"Rab2a",0,1.4067400431176,0.64,0.055,0
"Chd7",0,-1.25272453772051,0.232,0.406,0
"Asph",0,-1.98950578952588,0.287,0.599,0
"Plekhf2",0,0.451929054934311,0.211,0.01,0
"Gem",0,1.26336799170099,0.262,0.003,0
"Fam92a",0,0.275609912868578,0.162,0.016,0
"Tmem55a",0,0.253977659739977,0.144,0.008,0
"Cpne3",0,0.374260138548903,0.27,0.038,0
"Rmdn1",0,-0.64702859871771,0.079,0.133,0
"Wwp1",0,-1.23288158410562,0.248,0.387,0
"Ggh",0,0.81096733548116,0.365,0.008,0
"Sfrs18",0,-2.86497717000346,0.363,0.878,0
"Ndufaf4",0,-1.095142125841,0.163,0.293,0
"Mdn1",0,-0.703496604720765,0.113,0.168,0
"Ube2j1",0,0.269437763116928,0.273,0.061,0
"Pnrc1",0,2.17379831366239,0.699,0.028,0
"Akirin2",0,0.495637576003096,0.305,0.035,0
"Ddx58",0,0.315621762344038,0.168,0.019,0
"Topors",0,0.443141065479671,0.259,0.038,0
"2010003O02Rik",0,0.362857734720736,0.162,0.008,0
"Ndufb6",0,1.22453235481964,0.493,0.006,0
"Dnaja1",0,2.5624949825414,0.763,0.074,0
"Smu1",0,0.358312867878256,0.277,0.047,0
"Bag1",0,1.35564663955065,0.54,0.01,0
"Chmp5",0,0.956617235199453,0.42,0.008,0
"Nfx1",0,-0.861999989842137,0.155,0.237,0
"Ube2r2",0,0.622582726262747,0.425,0.064,0
"Dcaf12",0,0.280085354174997,0.203,0.026,0
"Il11ra1",0,0.648860370856491,0.324,0.098,0
"Rpp25l",0,0.328465753426515,0.164,0.006,0
"Dctn3",0,1.03078127713391,0.452,0.005,0
"Sigmar1",0,0.380475801404269,0.219,0.016,0
"Dnajb5",0,-0.913575667531933,0.045,0.185,0
"Stoml2",0,0.488360726390342,0.261,0.014,0
"Cd72",0,0.553175921829666,0.118,0.001,0
"Ccdc107",0,0.257858156320337,0.196,0.032,0
"Tpm2",0,-1.0698300539102,0.169,0.723,0
"Tln1",0,0.512596344974926,0.493,0.154,0
"Creb3",0,0.331953584367243,0.22,0.026,0
"Npr2",0,-0.653921322683915,0.049,0.145,0
"Hint2",0,0.496719206324276,0.259,0.018,0
"Glipr2",0,0.472222394947597,0.188,0.002,0
"Clta",0,2.3749190931326,0.751,0.06,0
"Zcchc7",0,-2.71439034602641,0.229,0.765,0
"Tomm5",0,0.999679539932765,0.437,0.014,0
"Exosc3",0,0.34696623849758,0.188,0.009,0
"Tmod1",0,-1.42387534113551,0.03,0.302,0
"Anp32b",0,1.56824300694611,0.577,0.025,0
"Nans",0,0.478826006484672,0.235,0.003,0
"Col15a1",0,0.671407316913868,0.172,0.041,0
"Sec61b",0,2.12470393079079,0.683,0.013,0
"Nr4a3",0,-1.12952506357462,0.177,0.242,0
"Erp44",0,0.767657878914353,0.394,0.023,0
"Murc",0,-1.25954456498698,0.019,0.242,0
"Mrpl50",0,0.2858808364563,0.183,0.019,0
"Nipsnap3b",0,0.511930045101183,0.237,0.001,0
"Abca1",0,0.394420228697432,0.281,0.078,0
"Slc44a1",0,0.332409136242076,0.203,0.027,0
"Fsd1l",0,-0.722852066564134,0.033,0.126,0
"Fktn",0,-0.552242103481263,0.052,0.107,0
"Zfp462",0,-0.732372246974539,0.046,0.138,0
"Klf4",0,2.53728695877968,0.61,0.026,0
"Tmem245",0,-1.19843268309022,0.132,0.301,0
"Ptpn3",0,-1.45124715716058,0.019,0.252,0
"Akap2",0,0.659113426684732,0.125,0.002,0
"Txn1",0,2.85538571038879,0.788,0.003,0
"Svep1",0,0.301257946049145,0.123,0.017,0
"Lpar1",0,0.639416666425613,0.205,0.006,0
"AI314180",0,-2.20567390737769,0.217,0.624,0
"Ugcg",0,0.390736690051002,0.294,0.076,0
"Ptbp3",0,1.26592867571415,0.514,0.019,0
"Slc31a2",0,0.332637811916319,0.172,0.015,0
"Slc31a1",0,0.384659034235856,0.218,0.013,0
"Pole3",0,0.372730975729503,0.19,0.005,0
"Rgs3",0,0.384494193345959,0.142,0.01,0
"Atp6v1g1",0,2.0987165310628,0.704,0.024,0
"Tmem261",0,0.727946314583217,0.325,0.005,0
"Ptprd",0,-0.950945601016794,0.059,0.19,0
"Mpdz",0,-1.28068343537765,0.113,0.311,0
"Nfib",0,-1.33660602007254,0.355,0.637,0
"Snapc3",0,-0.841966361984088,0.08,0.185,0
"Psip1",0,0.3905253894063,0.223,0.033,0
"Rraga",0,0.71891501190125,0.316,0.004,0
"Plin2",0,1.97133923000556,0.454,0.031,0
"Rps6",0,4.39001082423613,0.949,0.009,0
"Mllt3",0,-0.61097808357687,0.078,0.14,0
"Ptplad2",0,0.714434136966551,0.252,0.002,0
"Tek",0,0.431576345819597,0.118,0.011,0
"Mysm1",0,-1.29988561977227,0.16,0.338,0
"Jun",0,3.41755368186723,0.737,0.096,0
"Hook1",0,-0.693236704457401,0.005,0.111,0
