"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Acp1",0,0.544569008731629,0.889,0.44,0,"FAPs (Adipogenic)","Acp1"
"Mettl9",0,0.543369162547309,0.914,0.462,0,"FAPs (Adipogenic)","Mettl9"
"Tmed9.1",0,0.542736701924743,0.974,0.797,0,"FAPs (Adipogenic)","Tmed9"
"Asf1b",0,0.542378696124593,0.575,0.01,0,"FAPs (Adipogenic)","Asf1b"
"Stub1",0,0.539347230839865,0.936,0.573,0,"FAPs (Adipogenic)","Stub1"
"Kif20b",0,0.538116170899286,0.449,0.009,0,"FAPs (Adipogenic)","Kif20b"
"Usp1",0,0.537844844343618,0.749,0.214,0,"FAPs (Adipogenic)","Usp1"
"Kif22",0,0.537706631462032,0.486,0.006,0,"FAPs (Adipogenic)","Kif22"
"Mrpl13",0,0.537621372981645,0.875,0.387,0,"FAPs (Adipogenic)","Mrpl13"
"Ppa1.2",0,0.537459690823234,0.867,0.415,0,"FAPs (Adipogenic)","Ppa1"
"Rwdd1",0,0.536083678120011,0.933,0.577,0,"FAPs (Adipogenic)","Rwdd1"
"Rps13",0,0.53574880725677,0.998,0.98,0,"FAPs (Adipogenic)","Rps13"
"Hnrnpa3",0,0.534685518618152,0.963,0.705,0,"FAPs (Adipogenic)","Hnrnpa3"
"Psmb3",0,0.533619490615366,0.936,0.633,0,"FAPs (Adipogenic)","Psmb3"
"Csrp1.1",0,0.533041089173768,0.79,0.283,0,"FAPs (Adipogenic)","Csrp1"
"Psip1.1",0,0.533018688424171,0.897,0.422,0,"FAPs (Adipogenic)","Psip1"
"Strap",0,0.531643945247009,0.908,0.513,0,"FAPs (Adipogenic)","Strap"
"Psat1",0,0.530760769555594,0.635,0.08,0,"FAPs (Adipogenic)","Psat1"
"Nudc",0,0.529748454074477,0.891,0.51,0,"FAPs (Adipogenic)","Nudc"
"Atad2",0,0.528933576904734,0.562,0.087,0,"FAPs (Adipogenic)","Atad2"
"Rfc4",0,0.528776412188946,0.64,0.081,0,"FAPs (Adipogenic)","Rfc4"
"Mtpn",0,0.528617674140835,0.898,0.48,0,"FAPs (Adipogenic)","Mtpn"
"Tipin",0,0.527847628605764,0.705,0.239,0,"FAPs (Adipogenic)","Tipin"
"Rbbp7",0,0.526073429137054,0.929,0.562,0,"FAPs (Adipogenic)","Rbbp7"
"Psmb7",0,0.525555550275626,0.901,0.497,0,"FAPs (Adipogenic)","Psmb7"
"Cenph",0,0.523934605347124,0.572,0.008,0,"FAPs (Adipogenic)","Cenph"
"Mlf2",0,0.523138772245553,0.912,0.523,0,"FAPs (Adipogenic)","Mlf2"
"Bub1b",0,0.521914401185896,0.506,0.008,0,"FAPs (Adipogenic)","Bub1b"
"Ppih",0,0.520892311788696,0.723,0.124,0,"FAPs (Adipogenic)","Ppih"
"Pcbp1",0,0.520872624749596,0.959,0.692,0,"FAPs (Adipogenic)","Pcbp1"
"Gdi2",0,0.520784669473335,0.966,0.728,0,"FAPs (Adipogenic)","Gdi2"
"Phf5a",0,0.520385657252544,0.842,0.349,0,"FAPs (Adipogenic)","Phf5a"
"Glrx5",0,0.520380025604473,0.864,0.408,0,"FAPs (Adipogenic)","Glrx5"
"Ndufb8",0,0.518636391622167,0.945,0.614,0,"FAPs (Adipogenic)","Ndufb8"
"Gm8730",0,0.518526984622972,0.82,0.367,0,"FAPs (Adipogenic)","Gm8730"
"Steap1",0,0.515073367143868,0.572,0.075,0,"FAPs (Adipogenic)","Steap1"
"Eif3b",0,0.514411377011739,0.822,0.387,0,"FAPs (Adipogenic)","Eif3b"
"Metap2",0,0.514244588371466,0.927,0.552,0,"FAPs (Adipogenic)","Metap2"
"Ptbp1",0,0.513614507559393,0.887,0.441,0,"FAPs (Adipogenic)","Ptbp1"
"Psma3",0,0.512982970376059,0.971,0.774,0,"FAPs (Adipogenic)","Psma3"
"Nono",0,0.51205893478494,0.897,0.469,0,"FAPs (Adipogenic)","Nono"
"Flna",0,0.511920277546269,0.895,0.471,0,"FAPs (Adipogenic)","Flna"
"Cox7b",0,0.511607708876917,0.969,0.744,0,"FAPs (Adipogenic)","Cox7b"
"Hspe1.2",0,0.511573505321472,0.981,0.784,0,"FAPs (Adipogenic)","Hspe1"
"Rpl7.1",0,0.510936125213679,0.998,0.98,0,"FAPs (Adipogenic)","Rpl7"
"G3bp1",0,0.510793111192215,0.902,0.523,0,"FAPs (Adipogenic)","G3bp1"
"Cyc1",0,0.51031040017018,0.86,0.429,0,"FAPs (Adipogenic)","Cyc1"
"Dnmt1",0,0.50999296747127,0.592,0.11,0,"FAPs (Adipogenic)","Dnmt1"
"Mcm2",0,0.508915680132782,0.471,0.037,0,"FAPs (Adipogenic)","Mcm2"
"Rps10",0,0.507360621846407,0.997,0.966,0,"FAPs (Adipogenic)","Rps10"
"Psmd14",0,0.507312160291425,0.828,0.335,0,"FAPs (Adipogenic)","Psmd14"
"Snrpd3",0,0.506347861184764,0.886,0.47,0,"FAPs (Adipogenic)","Snrpd3"
"Rpl28",0,0.504732375879254,1,0.973,0,"FAPs (Adipogenic)","Rpl28"
"Psmd2",0,0.504683230425671,0.851,0.419,0,"FAPs (Adipogenic)","Psmd2"
"Snrpb",0,0.504435597549153,0.958,0.75,0,"FAPs (Adipogenic)","Snrpb"
"Rps15a",0,0.504039356392255,0.999,0.986,0,"FAPs (Adipogenic)","Rps15a"
"Psma6",0,0.50326569980546,0.897,0.508,0,"FAPs (Adipogenic)","Psma6"
"Rnaseh2c",0,0.502853489722547,0.873,0.391,0,"FAPs (Adipogenic)","Rnaseh2c"
"Bag1.2",0,0.500618171965832,0.947,0.615,0,"FAPs (Adipogenic)","Bag1"
"Eif3l",0,0.499870495127066,0.887,0.462,0,"FAPs (Adipogenic)","Eif3l"
"Ass1",0,0.499830569912443,0.485,0.097,0,"FAPs (Adipogenic)","Ass1"
"Atp5c1",0,0.499708520861603,0.962,0.762,0,"FAPs (Adipogenic)","Atp5c1"
"Hnrnpm",0,0.499252835470115,0.901,0.499,0,"FAPs (Adipogenic)","Hnrnpm"
"Cs",0,0.498863088122254,0.795,0.264,0,"FAPs (Adipogenic)","Cs"
"Snrpc",0,0.497167059313957,0.902,0.471,0,"FAPs (Adipogenic)","Snrpc"
"Arpc2.1",0,0.496523381833738,0.981,0.788,0,"FAPs (Adipogenic)","Arpc2"
"Odc1",0,0.495812448437556,0.859,0.399,0,"FAPs (Adipogenic)","Odc1"
"Rps9",0,0.494961623743898,0.998,0.987,0,"FAPs (Adipogenic)","Rps9"
"Rps16",0,0.494279918969259,0.999,0.99,0,"FAPs (Adipogenic)","Rps16"
"Raly",0,0.4934621575661,0.934,0.591,0,"FAPs (Adipogenic)","Raly"
"Cox6b1",0,0.493086183702786,0.981,0.824,0,"FAPs (Adipogenic)","Cox6b1"
"Rpa3",0,0.492670611000187,0.775,0.258,0,"FAPs (Adipogenic)","Rpa3"
"Tln2",0,0.49261208748585,0.705,0.201,0,"FAPs (Adipogenic)","Tln2"
"Aspm",0,0.492055290210383,0.369,0.007,0,"FAPs (Adipogenic)","Aspm"
"Ncln",0,0.491287747530073,0.798,0.29,0,"FAPs (Adipogenic)","Ncln"
"Ssu72",0,0.491182919076291,0.868,0.404,0,"FAPs (Adipogenic)","Ssu72"
"Tbcb",0,0.489806282928009,0.9,0.504,0,"FAPs (Adipogenic)","Tbcb"
"C330027C09Rik",0,0.489446419254342,0.522,0.012,0,"FAPs (Adipogenic)","C330027C09Rik"
"Dazap1",0,0.488745162660402,0.874,0.403,0,"FAPs (Adipogenic)","Dazap1"
"Ssna1",0,0.488484508537434,0.844,0.35,0,"FAPs (Adipogenic)","Ssna1"
"Ndufa12",0,0.487620917501738,0.908,0.527,0,"FAPs (Adipogenic)","Ndufa12"
"2700029M09Rik",0,0.487359796396647,0.795,0.259,0,"FAPs (Adipogenic)","2700029M09Rik"
"Whsc1",0,0.486456832650792,0.665,0.155,0,"FAPs (Adipogenic)","Whsc1"
"Hspa4",0,0.485965463863553,0.809,0.392,0,"FAPs (Adipogenic)","Hspa4"
"Nsg1",0,0.482342146067499,0.802,0.335,0,"FAPs (Adipogenic)","Nsg1"
"Fbl",0,0.481553667463593,0.83,0.41,0,"FAPs (Adipogenic)","Fbl"
"P4ha3",0,0.480447917128288,0.674,0.174,0,"FAPs (Adipogenic)","P4ha3"
"Cops6",0,0.480413981182822,0.859,0.445,0,"FAPs (Adipogenic)","Cops6"
"Haus4",0,0.479844113640668,0.607,0.073,0,"FAPs (Adipogenic)","Haus4"
"Pkig",0,0.479780956053874,0.872,0.391,0,"FAPs (Adipogenic)","Pkig"
"Pcna",0,0.47972729226577,0.64,0.22,0,"FAPs (Adipogenic)","Pcna"
"Mrpl28",0,0.479334686405604,0.846,0.336,0,"FAPs (Adipogenic)","Mrpl28"
"Aurkaip1",0,0.479304161796234,0.892,0.456,0,"FAPs (Adipogenic)","Aurkaip1"
"Fam96a",0,0.478862520186169,0.825,0.289,0,"FAPs (Adipogenic)","Fam96a"
"Fads3",0,0.477856299449171,0.675,0.154,0,"FAPs (Adipogenic)","Fads3"
"Cox7a2",0,0.477609985054442,0.979,0.824,0,"FAPs (Adipogenic)","Cox7a2"
"Timm50",0,0.477571056963907,0.73,0.216,0,"FAPs (Adipogenic)","Timm50"
"Pbdc1",0,0.477558424983092,0.83,0.326,0,"FAPs (Adipogenic)","Pbdc1"
"Bok",0,0.477226730333738,0.592,0.1,0,"FAPs (Adipogenic)","Bok"
"Mcm4",0,0.476096992246096,0.56,0.107,0,"FAPs (Adipogenic)","Mcm4"
"Srsf1",0,0.475837924133815,0.831,0.332,0,"FAPs (Adipogenic)","Srsf1"
"H2-Ke2",0,0.47486275096649,0.849,0.376,0,"FAPs (Adipogenic)","H2-Ke2"
"Rpa1",0,0.474734730964172,0.628,0.111,0,"FAPs (Adipogenic)","Rpa1"
"1110038B12Rik",0,0.473577231671429,0.819,0.327,0,"FAPs (Adipogenic)","1110038B12Rik"
"Cenpq",0,0.473090605835815,0.567,0.032,0,"FAPs (Adipogenic)","Cenpq"
"Psma5",0,0.472987954792494,0.917,0.562,0,"FAPs (Adipogenic)","Psma5"
"1110008F13Rik",0,0.471046605993779,0.901,0.495,0,"FAPs (Adipogenic)","1110008F13Rik"
"Actn4",0,0.470790148877055,0.899,0.48,0,"FAPs (Adipogenic)","Actn4"
"Psmd13",0,0.469114344212084,0.861,0.417,0,"FAPs (Adipogenic)","Psmd13"
"Cdv3",0,0.46840636929463,0.898,0.478,0,"FAPs (Adipogenic)","Cdv3"
"H2afy",0,0.468009851868765,0.881,0.45,0,"FAPs (Adipogenic)","H2afy"
"Rpa2",0,0.464822545250089,0.579,0.115,0,"FAPs (Adipogenic)","Rpa2"
"Ppap2a.2",0,0.46415534622392,0.819,0.364,0,"FAPs (Adipogenic)","Ppap2a"
"Bub3",0,0.463940735269906,0.769,0.346,0,"FAPs (Adipogenic)","Bub3"
"Ppil1",0,0.463546960638904,0.646,0.112,0,"FAPs (Adipogenic)","Ppil1"
"Ddx39b",0,0.463199262093516,0.887,0.498,0,"FAPs (Adipogenic)","Ddx39b"
"Ndc1",0,0.461987769827038,0.584,0.055,0,"FAPs (Adipogenic)","Ndc1"
"Mrp63",0,0.461382177262736,0.844,0.384,0,"FAPs (Adipogenic)","Mrp63"
"Casc5",0,0.461048662073463,0.421,0.003,0,"FAPs (Adipogenic)","Casc5"
"Nsmce1",0,0.460428602885764,0.8,0.315,0,"FAPs (Adipogenic)","Nsmce1"
"Mrpl54",0,0.460281162144305,0.876,0.45,0,"FAPs (Adipogenic)","Mrpl54"
"Pdcd5",0,0.458292710346406,0.938,0.592,0,"FAPs (Adipogenic)","Pdcd5"
"Tkt",0,0.457745684276993,0.86,0.464,0,"FAPs (Adipogenic)","Tkt"
"Nubp1",0,0.457722638852714,0.697,0.152,0,"FAPs (Adipogenic)","Nubp1"
"Clspn",0,0.457427093388052,0.476,0.033,0,"FAPs (Adipogenic)","Clspn"
"Map2k2",0,0.457357462975546,0.906,0.504,0,"FAPs (Adipogenic)","Map2k2"
"Mthfd2",0,0.457134729407676,0.611,0.126,0,"FAPs (Adipogenic)","Mthfd2"
"Melk",0,0.456969675321585,0.501,0.003,0,"FAPs (Adipogenic)","Melk"
"Plk4",0,0.456130662622844,0.552,0.053,0,"FAPs (Adipogenic)","Plk4"
"Psmd1",0,0.455991380193607,0.834,0.389,0,"FAPs (Adipogenic)","Psmd1"
"Ccl9",0,0.455869985415416,0.433,0.051,0,"FAPs (Adipogenic)","Ccl9"
"Arpp19",0,0.455847965498076,0.938,0.583,0,"FAPs (Adipogenic)","Arpp19"
"Gorasp2",0,0.455050135764865,0.886,0.438,0,"FAPs (Adipogenic)","Gorasp2"
"Hnrnpc",0,0.453822209911736,0.923,0.558,0,"FAPs (Adipogenic)","Hnrnpc"
"Rnaseh2b",0,0.452708914307298,0.697,0.151,0,"FAPs (Adipogenic)","Rnaseh2b"
"Denr",0,0.451481193721596,0.89,0.462,0,"FAPs (Adipogenic)","Denr"
"Psmc4",0,0.451111212082054,0.831,0.397,0,"FAPs (Adipogenic)","Psmc4"
"Ppm1g",0,0.448975817830763,0.747,0.251,0,"FAPs (Adipogenic)","Ppm1g"
"Vmp1.1",0,0.448190329720427,0.908,0.48,0,"FAPs (Adipogenic)","Vmp1"
"Cisd2",0,0.448166708006437,0.889,0.439,0,"FAPs (Adipogenic)","Cisd2"
"Fkbp4",0,0.447758539088429,0.813,0.393,0,"FAPs (Adipogenic)","Fkbp4"
"Cnih1",0,0.447603561099777,0.92,0.521,0,"FAPs (Adipogenic)","Cnih1"
"Runx1.2",0,0.447111700257379,0.838,0.369,0,"FAPs (Adipogenic)","Runx1"
"Ncaph2",0,0.446323853770185,0.744,0.204,0,"FAPs (Adipogenic)","Ncaph2"
"Aurka",0,0.446086019439714,0.38,0.006,0,"FAPs (Adipogenic)","Aurka"
"Hmgb3",0,0.445576888824149,0.522,0.025,0,"FAPs (Adipogenic)","Hmgb3"
"Rnf26",0,0.445220254996083,0.714,0.189,0,"FAPs (Adipogenic)","Rnf26"
"Vcam1.2",0,0.445026087363029,0.74,0.269,0,"FAPs (Adipogenic)","Vcam1"
"Sgol2",0,0.444821522655399,0.388,0.005,0,"FAPs (Adipogenic)","Sgol2"
"Ndufb7",0,0.444652314365297,0.925,0.57,0,"FAPs (Adipogenic)","Ndufb7"
"Pin1",0,0.443315502845998,0.812,0.352,0,"FAPs (Adipogenic)","Pin1"
"Lepre1.1",0,0.443048558776761,0.834,0.362,0,"FAPs (Adipogenic)","Lepre1"
"Chchd1",0,0.442195847426513,0.889,0.479,0,"FAPs (Adipogenic)","Chchd1"
"Trip13",0,0.440961693439056,0.543,0.014,0,"FAPs (Adipogenic)","Trip13"
"Lman2",0,0.440658176112183,0.896,0.509,0,"FAPs (Adipogenic)","Lman2"
"Lamtor1",0,0.440008322702756,0.889,0.443,0,"FAPs (Adipogenic)","Lamtor1"
"Bola3",0,0.438632033184511,0.849,0.397,0,"FAPs (Adipogenic)","Bola3"
"Caprin1",0,0.438236495152831,0.871,0.438,0,"FAPs (Adipogenic)","Caprin1"
"Immt",0,0.437835801867704,0.805,0.33,0,"FAPs (Adipogenic)","Immt"
"Tspan6",0,0.437475672199708,0.773,0.265,0,"FAPs (Adipogenic)","Tspan6"
"Psmd3",0,0.437116026658462,0.823,0.364,0,"FAPs (Adipogenic)","Psmd3"
"Cnih4",0,0.435926609019827,0.848,0.416,0,"FAPs (Adipogenic)","Cnih4"
"Ncapg2",0,0.435643848170078,0.508,0.036,0,"FAPs (Adipogenic)","Ncapg2"
"S1pr3.1",0,0.43539463475731,0.617,0.153,0,"FAPs (Adipogenic)","S1pr3"
"Dok1",0,0.435081352149847,0.683,0.226,0,"FAPs (Adipogenic)","Dok1"
"Gm4204",0,0.434497863133755,0.693,0.152,0,"FAPs (Adipogenic)","Gm4204"
"Mrpl30",0,0.434327017307772,0.928,0.567,0,"FAPs (Adipogenic)","Mrpl30"
"Xpo1",0,0.434216348349298,0.696,0.191,0,"FAPs (Adipogenic)","Xpo1"
"Rbm17",0,0.433401982020228,0.815,0.331,0,"FAPs (Adipogenic)","Rbm17"
"Trappc1",0,0.432228239656873,0.785,0.274,0,"FAPs (Adipogenic)","Trappc1"
"Dcun1d5",0,0.43221836340514,0.896,0.477,0,"FAPs (Adipogenic)","Dcun1d5"
"Med9",0,0.431890892732629,0.719,0.177,0,"FAPs (Adipogenic)","Med9"
"Dnajc15",0,0.431867973619981,0.75,0.223,0,"FAPs (Adipogenic)","Dnajc15"
"Gsr",0,0.431190199290455,0.643,0.186,0,"FAPs (Adipogenic)","Gsr"
"Bzw2",0,0.43004654117634,0.679,0.196,0,"FAPs (Adipogenic)","Bzw2"
"Psmd6",0,0.429794086915263,0.837,0.418,0,"FAPs (Adipogenic)","Psmd6"
"Mpp6",0,0.429558871369232,0.654,0.173,0,"FAPs (Adipogenic)","Mpp6"
"Txnl4a",0,0.429374821152435,0.787,0.308,0,"FAPs (Adipogenic)","Txnl4a"
"Lmf2",0,0.428630931536717,0.743,0.219,0,"FAPs (Adipogenic)","Lmf2"
"Shcbp1",0,0.427655083723491,0.459,0.003,0,"FAPs (Adipogenic)","Shcbp1"
"Aimp1",0,0.425256360384476,0.876,0.441,0,"FAPs (Adipogenic)","Aimp1"
"Stoml2",0,0.422886402384991,0.789,0.315,0,"FAPs (Adipogenic)","Stoml2"
"Ppp4c",0,0.42198975975635,0.78,0.287,0,"FAPs (Adipogenic)","Ppp4c"
"Rps8",0,0.421319839572302,0.999,0.993,0,"FAPs (Adipogenic)","Rps8"
"Ncapg",0,0.420499978147807,0.435,0.003,0,"FAPs (Adipogenic)","Ncapg"
"Timm10b",0,0.420061309859028,0.881,0.456,0,"FAPs (Adipogenic)","Timm10b"
"Kars",0,0.419490022138079,0.759,0.256,0,"FAPs (Adipogenic)","Kars"
"Rnf126",0,0.419262769405122,0.712,0.219,0,"FAPs (Adipogenic)","Rnf126"
"Gps1",0,0.419091205737506,0.818,0.352,0,"FAPs (Adipogenic)","Gps1"
"Topbp1",0,0.419053522502388,0.576,0.104,0,"FAPs (Adipogenic)","Topbp1"
"Dnajc2",0,0.418854911176431,0.701,0.213,0,"FAPs (Adipogenic)","Dnajc2"
"Sdc1.1",0,0.418028152212614,0.679,0.184,0,"FAPs (Adipogenic)","Sdc1"
"Slirp",0,0.417268685243442,0.896,0.446,0,"FAPs (Adipogenic)","Slirp"
"Psmc1",0,0.416688027685949,0.823,0.339,0,"FAPs (Adipogenic)","Psmc1"
"Ripk3",0,0.416626667234612,0.604,0.09,0,"FAPs (Adipogenic)","Ripk3"
"Tcof1",0,0.416376875021825,0.666,0.174,0,"FAPs (Adipogenic)","Tcof1"
"Mrps17",0,0.415786822934626,0.847,0.395,0,"FAPs (Adipogenic)","Mrps17"
"Ckap5",0,0.415439312223784,0.593,0.166,0,"FAPs (Adipogenic)","Ckap5"
"Ndufv2",0,0.414213821063822,0.916,0.535,0,"FAPs (Adipogenic)","Ndufv2"
"Prim1",0,0.413980280049007,0.52,0.05,0,"FAPs (Adipogenic)","Prim1"
"Fdps.2",0,0.412176042666776,0.661,0.275,0,"FAPs (Adipogenic)","Fdps"
"Gsto1.1",0,0.411807560612879,0.72,0.248,0,"FAPs (Adipogenic)","Gsto1"
"Psmc2",0,0.410189902652769,0.82,0.398,0,"FAPs (Adipogenic)","Psmc2"
"Rfc3",0,0.409739077667514,0.541,0.081,0,"FAPs (Adipogenic)","Rfc3"
"Kif2c",0,0.408733705234209,0.394,0.001,0,"FAPs (Adipogenic)","Kif2c"
"Slmo2",0,0.408380786352308,0.761,0.273,0,"FAPs (Adipogenic)","Slmo2"
"Smarca4",0,0.408086631899262,0.709,0.205,0,"FAPs (Adipogenic)","Smarca4"
"Khdrbs1",0,0.406642401183068,0.889,0.458,0,"FAPs (Adipogenic)","Khdrbs1"
"Ndc80",0,0.40657660806597,0.433,0.003,0,"FAPs (Adipogenic)","Ndc80"
"Commd1",0,0.406515715056968,0.886,0.488,0,"FAPs (Adipogenic)","Commd1"
"Naa10",0,0.406293678166383,0.761,0.265,0,"FAPs (Adipogenic)","Naa10"
"Creld2",0,0.406088870165093,0.774,0.293,0,"FAPs (Adipogenic)","Creld2"
"Rad51",0,0.405267088006489,0.482,0.012,0,"FAPs (Adipogenic)","Rad51"
"Trim28",0,0.404049992433926,0.819,0.336,0,"FAPs (Adipogenic)","Trim28"
"Copg1",0,0.403146537849894,0.866,0.416,0,"FAPs (Adipogenic)","Copg1"
"Foxm1",0,0.402638066001816,0.475,0.011,0,"FAPs (Adipogenic)","Foxm1"
"Ndufa10",0,0.402410385935634,0.862,0.42,0,"FAPs (Adipogenic)","Ndufa10"
"Prkcsh",0,0.402326610897656,0.855,0.405,0,"FAPs (Adipogenic)","Prkcsh"
"Bub1",0,0.401663888982136,0.454,0.002,0,"FAPs (Adipogenic)","Bub1"
"Chaf1b",0,0.399623220997334,0.442,0.017,0,"FAPs (Adipogenic)","Chaf1b"
"Cops5",0,0.399586625660396,0.811,0.329,0,"FAPs (Adipogenic)","Cops5"
"Nudt5",0,0.399515771453927,0.676,0.17,0,"FAPs (Adipogenic)","Nudt5"
"Lsm12",0,0.399225510906861,0.809,0.369,0,"FAPs (Adipogenic)","Lsm12"
"Akr1b3",0,0.39900983869735,0.854,0.425,0,"FAPs (Adipogenic)","Akr1b3"
"Dynll2",0,0.398748516917066,0.841,0.387,0,"FAPs (Adipogenic)","Dynll2"
"Apex1",0,0.39860893920952,0.672,0.211,0,"FAPs (Adipogenic)","Apex1"
"Uck2.1",0,0.398574592922451,0.549,0.09,0,"FAPs (Adipogenic)","Uck2.1"
"4632419I22Rik",0,0.398177396212826,0.747,0.224,0,"FAPs (Adipogenic)","4632419I22Rik"
"Cdc16",0,0.397208885098857,0.815,0.331,0,"FAPs (Adipogenic)","Cdc16"
"Orc6",0,0.395533162546459,0.636,0.183,0,"FAPs (Adipogenic)","Orc6"
"Mrps7",0,0.395199609071218,0.775,0.314,0,"FAPs (Adipogenic)","Mrps7"
"Praf2",0,0.395094258866447,0.821,0.372,0,"FAPs (Adipogenic)","Praf2"
"Gadd45gip1",0,0.394898572151872,0.766,0.302,0,"FAPs (Adipogenic)","Gadd45gip1"
"Stra13",0,0.393740906562752,0.868,0.435,0,"FAPs (Adipogenic)","Stra13"
"Cisd1",0,0.392545435466863,0.732,0.299,0,"FAPs (Adipogenic)","Cisd1"
"Rfc1",0,0.391525899993207,0.717,0.266,0,"FAPs (Adipogenic)","Rfc1"
"Vasp",0,0.391515379601511,0.812,0.331,0,"FAPs (Adipogenic)","Vasp"
"Ezh2",0,0.390886250688241,0.609,0.14,0,"FAPs (Adipogenic)","Ezh2"
"Plod3",0,0.389861964143372,0.825,0.364,0,"FAPs (Adipogenic)","Plod3"
"Srsf9",0,0.388756512905445,0.864,0.441,0,"FAPs (Adipogenic)","Srsf9"
"Csgalnact1.1",0,0.388108579176256,0.735,0.262,0,"FAPs (Adipogenic)","Csgalnact1"
"Sept9",0,0.388093086267261,0.654,0.164,0,"FAPs (Adipogenic)","Sept9"
"Hjurp",0,0.386894923714234,0.672,0.247,0,"FAPs (Adipogenic)","Hjurp"
"Ppp2r4",0,0.386844529278302,0.82,0.325,0,"FAPs (Adipogenic)","Ppp2r4"
"Got2",0,0.386724641409116,0.762,0.287,0,"FAPs (Adipogenic)","Got2"
"Lrrc15",0,0.386379324412114,0.316,0.085,0,"FAPs (Adipogenic)","Lrrc15"
"Rad51ap1",0,0.386378111609788,0.443,0.006,0,"FAPs (Adipogenic)","Rad51ap1"
"Mrto4",0,0.38592710346259,0.641,0.228,0,"FAPs (Adipogenic)","Mrto4"
"Shmt2",0,0.385915131382551,0.61,0.139,0,"FAPs (Adipogenic)","Shmt2"
"Mrps15",0,0.385365239768192,0.806,0.335,0,"FAPs (Adipogenic)","Mrps15"
"Dlgap5",0,0.385216917318852,0.401,0.003,0,"FAPs (Adipogenic)","Dlgap5"
"Pck2",0,0.384118956171039,0.7,0.208,0,"FAPs (Adipogenic)","Pck2"
"Fhl2.2",0,0.383114392811629,0.629,0.21,0,"FAPs (Adipogenic)","Fhl2"
"Aars",0,0.382463186844106,0.79,0.334,0,"FAPs (Adipogenic)","Aars"
"Snf8",0,0.381673823045335,0.832,0.37,0,"FAPs (Adipogenic)","Snf8"
"Elof1",0,0.381105666116835,0.846,0.4,0,"FAPs (Adipogenic)","Elof1"
"Tubg1",0,0.380996063896685,0.567,0.09,0,"FAPs (Adipogenic)","Tubg1"
"Rcc1",0,0.380991993760584,0.554,0.08,0,"FAPs (Adipogenic)","Rcc1"
"Fen1",0,0.379624870518607,0.481,0.038,0,"FAPs (Adipogenic)","Fen1"
"Eif3d",0,0.37849878961268,0.829,0.405,0,"FAPs (Adipogenic)","Eif3d"
"Paics",0,0.377720501252747,0.823,0.397,0,"FAPs (Adipogenic)","Paics"
"Fh1",0,0.377355168563244,0.735,0.27,0,"FAPs (Adipogenic)","Fh1"
"Eif1ad",0,0.376787327637525,0.676,0.185,0,"FAPs (Adipogenic)","Eif1ad"
"Grpel1",0,0.37675050694474,0.814,0.369,0,"FAPs (Adipogenic)","Grpel1"
"Rps3a3",0,0.375653808772587,0.255,0.061,0,"FAPs (Adipogenic)","Rps3a3"
"Mrpl15",0,0.375213269435306,0.776,0.308,0,"FAPs (Adipogenic)","Mrpl15"
"Ddx1",0,0.375113234537938,0.798,0.337,0,"FAPs (Adipogenic)","Ddx1"
"Lap3",0,0.374664875821057,0.754,0.303,0,"FAPs (Adipogenic)","Lap3"
"Ola1",0,0.374467000760655,0.771,0.333,0,"FAPs (Adipogenic)","Ola1"
"Depdc1a",0,0.37409154947166,0.364,0.001,0,"FAPs (Adipogenic)","Depdc1a"
"Nek6",0,0.374066309213391,0.652,0.165,0,"FAPs (Adipogenic)","Nek6"
"Ncapd2",0,0.373118276064206,0.463,0.016,0,"FAPs (Adipogenic)","Ncapd2"
"Tuba1c",0,0.372246187978278,0.67,0.231,0,"FAPs (Adipogenic)","Tuba1c"
"Mrps26",0,0.371566820674107,0.801,0.35,0,"FAPs (Adipogenic)","Mrps26"
"Uchl3",0,0.371257192279755,0.703,0.245,0,"FAPs (Adipogenic)","Uchl3"
"Smarcc1",0,0.370981651373242,0.712,0.265,0,"FAPs (Adipogenic)","Smarcc1"
"Emc8",0,0.369150936671215,0.76,0.262,0,"FAPs (Adipogenic)","Emc8"
"Polr2e",0,0.368824643866065,0.842,0.421,0,"FAPs (Adipogenic)","Polr2e"
"Nxn.1",0,0.367873510594781,0.655,0.179,0,"FAPs (Adipogenic)","Nxn"
"Akr1b8",0,0.366863255698415,0.761,0.308,0,"FAPs (Adipogenic)","Akr1b8"
"Lxn",0,0.366716886521734,0.668,0.209,0,"FAPs (Adipogenic)","Lxn"
"Cd320",0,0.366695556485408,0.648,0.178,0,"FAPs (Adipogenic)","Cd320"
"Uba2",0,0.366572845857886,0.781,0.336,0,"FAPs (Adipogenic)","Uba2"
"Tmem126a",0,0.36589823822608,0.8,0.356,0,"FAPs (Adipogenic)","Tmem126a"
"Hras",0,0.365684842412583,0.796,0.362,0,"FAPs (Adipogenic)","Hras"
"Sdhd",0,0.365360586494477,0.852,0.43,0,"FAPs (Adipogenic)","Sdhd"
"Rcc2",0,0.365031339718993,0.63,0.163,0,"FAPs (Adipogenic)","Rcc2"
"Srprb",0,0.364468726594634,0.721,0.243,0,"FAPs (Adipogenic)","Srprb"
"Tomm70a",0,0.364332126238394,0.699,0.237,0,"FAPs (Adipogenic)","Tomm70a"
"Hspa14",0,0.363713642119643,0.7,0.231,0,"FAPs (Adipogenic)","Hspa14"
